way_id,lon,lat
481306122,-71.5119,-16.3067
481306122,-71.5118,-16.3067
481306122,-71.5116,-16.3067
481306122,-71.5114,-16.3067
481306122,-71.5113,-16.3065
481306122,-71.5112,-16.3064
481306122,-71.5111,-16.3062
481306122,-71.511,-16.3061
481306122,-71.5109,-16.3061
481306122,-71.5108,-16.306
481306122,-71.5107,-16.3059
481306122,-71.5106,-16.3056
481306122,-71.5105,-16.3053
481306122,-71.5105,-16.305
481306122,-71.5104,-16.3048
481306122,-71.5104,-16.3046
481306122,-71.5103,-16.3044
481306122,-71.5103,-16.3043
481306122,-71.5102,-16.3042
481306122,-71.5102,-16.304
481306122,-71.5101,-16.3039
481306122,-71.51,-16.3037
481306122,-71.51,-16.3034
481306122,-71.5099,-16.3032
481306122,-71.5099,-16.303
481306122,-71.5099,-16.3029
481306122,-71.51,-16.3027
481306122,-71.5099,-16.3026
481306122,-71.5099,-16.3025
481306122,-71.5097,-16.3024
481306122,-71.5097,-16.3023
481306122,-71.5098,-16.3022
481306122,-71.5098,-16.3022
481306122,-71.5098,-16.3021
481306122,-71.5098,-16.302
481306122,-71.5096,-16.302
481306122,-71.5095,-16.3021
481306122,-71.5093,-16.3021
481306122,-71.5092,-16.3021
481306122,-71.509,-16.302
481306122,-71.5089,-16.302
481306122,-71.5088,-16.302
481306122,-71.5088,-16.3019
481306122,-71.5087,-16.3019
481306122,-71.5087,-16.3018
481306122,-71.5087,-16.3018
481306122,-71.5087,-16.3017
481306122,-71.5086,-16.3016
481306122,-71.5086,-16.3015
481306122,-71.5085,-16.3014
481306122,-71.5085,-16.3013
481306122,-71.5084,-16.3012
481306122,-71.5084,-16.3011
481306122,-71.5083,-16.301
481306122,-71.5083,-16.3009
481306122,-71.5082,-16.3009
481306122,-71.5082,-16.3008
481306122,-71.5081,-16.3008
481306122,-71.508,-16.3008
481306122,-71.5079,-16.3007
481306122,-71.5078,-16.3005
481306122,-71.5077,-16.3004
481306122,-71.5076,-16.3003
481306122,-71.5075,-16.3002
481306122,-71.5075,-16.3001
481306122,-71.5073,-16.3
481306122,-71.5073,-16.3
481306122,-71.5072,-16.3
481306122,-71.5072,-16.2999
481306122,-71.5072,-16.2998
481306122,-71.5071,-16.2998
481306122,-71.507,-16.2997
481306122,-71.5069,-16.2997
481306122,-71.5067,-16.2997
481307231,-71.5138,-16.2769
481307231,-71.5141,-16.2777
481307231,-71.5146,-16.2785
481307231,-71.5148,-16.2789
481307231,-71.5151,-16.2794
481307231,-71.5154,-16.2797
481307231,-71.5156,-16.2802
481307231,-71.5157,-16.2803
481307231,-71.5159,-16.2805
